Frame,Timestamp,Track ID,Event,Metadata
783,26.126,188,RoleAssigned,{'role': 'Customer'}
783,26.126,33,TrackRecovered,{'reason': 'Track re-associated'}
783,26.126,176,TrackLost,{'reason': 'Lost tracking detection updates'}
789,26.326,188,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
798,26.627,188,TrackLost,{'reason': 'Lost tracking detection updates'}
801,26.727,188,TrackRecovered,{'reason': 'Track re-associated'}
801,26.727,118,TrackLost,{'reason': 'Lost tracking detection updates'}
807,26.927,118,TrackRecovered,{'reason': 'Track re-associated'}
813,27.127,176,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 3.5}"
813,27.127,176,DiningFinished,{'dwell': 3.5}
813,27.127,176,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
813,27.127,176,TrackArchived,{'reason': 'Archiving track memory'}
816,27.227,118,TrackLost,{'reason': 'Lost tracking detection updates'}
819,27.327,118,TrackRecovered,{'reason': 'Track re-associated'}
822,27.427,33,TrackLost,{'reason': 'Lost tracking detection updates'}
825,27.527,190,TrackCreated,"{'bbox': [np.float32(479.45752), np.float32(654.4406), np.float32(541.1133), np.float32(719.49854)]}"
825,27.527,190,RoleAssigned,{'role': 'Customer'}
828,27.628,190,TrackLost,{'reason': 'Lost tracking detection updates'}
831,27.728,190,TrackRecovered,{'reason': 'Track re-associated'}
837,27.928,33,TrackRecovered,{'reason': 'Track re-associated'}
840,28.028,33,TrackLost,{'reason': 'Lost tracking detection updates'}
840,28.028,190,TrackLost,{'reason': 'Lost tracking detection updates'}
843,28.128,118,TrackLost,{'reason': 'Lost tracking detection updates'}
846,28.228,190,TrackRecovered,{'reason': 'Track re-associated'}
846,28.228,33,TrackRecovered,{'reason': 'Track re-associated'}
849,28.328,33,TrackLost,{'reason': 'Lost tracking detection updates'}
849,28.328,190,TrackLost,{'reason': 'Lost tracking detection updates'}
873,29.129,118,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 15.22}"
873,29.129,118,DiningFinished,{'dwell': 15.22}
873,29.129,118,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
873,29.129,118,TrackArchived,{'reason': 'Archiving track memory'}
879,29.329,33,ZoneExited,"{'zone': 'Kitchen', 'dwell_seconds': 20.92}"
879,29.329,33,RoleChanged,"{'old_role': 'Customer', 'new_role': 'Staff'}"
879,29.329,33,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
879,29.329,33,TrackArchived,{'reason': 'Archiving track memory'}
879,29.329,178,TrackLost,{'reason': 'Lost tracking detection updates'}
879,29.329,190,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
879,29.329,190,TrackArchived,{'reason': 'Archiving track memory'}
909,30.33,178,ZoneExited,"{'zone': 'Kitchen', 'dwell_seconds': 5.71}"
909,30.33,178,RoleChanged,"{'old_role': 'Customer', 'new_role': 'Staff'}"
909,30.33,178,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
909,30.33,178,TrackArchived,{'reason': 'Archiving track memory'}
918,30.631,188,TrackLost,{'reason': 'Lost tracking detection updates'}
948,31.632,188,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 5.51}"
948,31.632,188,DiningFinished,{'dwell': 5.51}
948,31.632,188,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
948,31.632,188,TrackArchived,{'reason': 'Archiving track memory'}
1074,35.836,209,ZoneEntered,{'zone': 'Dining'}
1074,35.836,209,DiningStarted,{}
1074,35.836,209,TrackCreated,"{'bbox': [np.float32(1031.9705), np.float32(238.70116), np.float32(1125.5231), np.float32(332.87317)]}"
1074,35.836,209,RoleAssigned,{'role': 'Customer'}
1080,36.036,209,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
1101,36.737,209,TrackLost,{'reason': 'Lost tracking detection updates'}
1116,37.237,210,ZoneEntered,{'zone': 'Dining'}
1116,37.237,210,DiningStarted,{}
1116,37.237,210,TrackCreated,"{'bbox': [np.float32(1008.09454), np.float32(284.36536), np.float32(1099.0704), np.float32(389.61316)]}"
1116,37.237,210,RoleAssigned,{'role': 'Customer'}
1122,37.437,210,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
1128,37.638,210,TrackLost,{'reason': 'Lost tracking detection updates'}
1131,37.738,210,TrackRecovered,{'reason': 'Track re-associated'}
1131,37.738,209,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 1.9}"
1131,37.738,209,DiningFinished,{'dwell': 1.9}
1131,37.738,209,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
1131,37.738,209,TrackArchived,{'reason': 'Archiving track memory'}
1137,37.938,210,TrackLost,{'reason': 'Lost tracking detection updates'}
1152,38.438,212,ZoneEntered,{'zone': 'Kitchen'}
1152,38.438,212,TrackCreated,"{'bbox': [np.float32(132.67955), np.float32(515.12787), np.float32(206.3744), np.float32(622.5419)]}"
1152,38.438,212,RoleAssigned,{'role': 'Customer'}
1158,38.639,212,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
1161,38.739,212,TrackLost,{'reason': 'Lost tracking detection updates'}
1167,38.939,210,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 1.7}"
1167,38.939,210,DiningFinished,{'dwell': 1.7}
1167,38.939,210,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
1167,38.939,210,TrackArchived,{'reason': 'Archiving track memory'}
1173,39.139,212,TrackRecovered,{'reason': 'Track re-associated'}
1179,39.339,212,TrackLost,{'reason': 'Lost tracking detection updates'}
1182,39.439,212,TrackRecovered,{'reason': 'Track re-associated'}
1197,39.94,212,TrackLost,{'reason': 'Lost tracking detection updates'}
1227,40.941,212,ZoneExited,"{'zone': 'Kitchen', 'dwell_seconds': 2.5}"
1227,40.941,212,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
1227,40.941,212,TrackArchived,{'reason': 'Archiving track memory'}
1242,41.441,224,ZoneEntered,{'zone': 'Kitchen'}
1242,41.441,224,TrackCreated,"{'bbox': [np.float32(66.63097), np.float32(519.5474), np.float32(205.40855), np.float32(620.83057)]}"
1242,41.441,224,RoleAssigned,{'role': 'Customer'}
1245,41.541,224,ZoneExited,"{'zone': 'Kitchen', 'dwell_seconds': 0.1}"
1245,41.541,224,ZoneEntered,{'zone': 'Entrance'}
1245,41.541,224,EnteredRestaurant,{}
1245,41.541,224,ExitedRestaurant,{}
1248,41.642,224,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
1251,41.742,224,TrackLost,{'reason': 'Lost tracking detection updates'}
1278,42.643,231,ZoneEntered,{'zone': 'Dining'}
1278,42.643,231,DiningStarted,{}
1278,42.643,231,TrackCreated,"{'bbox': [np.float32(1060.6105), np.float32(408.4483), np.float32(1188.5999), np.float32(584.4357)]}"
1278,42.643,231,RoleAssigned,{'role': 'Customer'}
1281,42.743,224,ZoneExited,"{'zone': 'Entrance', 'dwell_seconds': 1.2}"
1281,42.743,224,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
1281,42.743,224,TrackArchived,{'reason': 'Archiving track memory'}
1284,42.843,231,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
1290,43.043,224,EnteredRestaurant,{}
1308,43.644,231,TrackLost,{'reason': 'Lost tracking detection updates'}
1338,44.645,231,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 2.0}"
1338,44.645,231,DiningFinished,{'dwell': 2.0}
1338,44.645,231,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
1338,44.645,231,TrackArchived,{'reason': 'Archiving track memory'}
1350,45.045,243,ZoneEntered,{'zone': 'Kitchen'}
1350,45.045,243,TrackCreated,"{'bbox': [np.float32(64.435936), np.float32(526.2825), np.float32(202.03894), np.float32(620.43286)]}"
1350,45.045,243,RoleAssigned,{'role': 'Customer'}
1353,45.145,243,ZoneExited,"{'zone': 'Kitchen', 'dwell_seconds': 0.1}"
1353,45.145,243,ZoneEntered,{'zone': 'Entrance'}
1353,45.145,243,EnteredRestaurant,{}
1353,45.145,243,ExitedRestaurant,{}
1356,45.245,243,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
1362,45.445,243,ZoneExited,"{'zone': 'Entrance', 'dwell_seconds': 0.3}"
1362,45.445,243,ZoneEntered,{'zone': 'Kitchen'}
1362,45.445,243,EnteredRestaurant,{}
1371,45.746,243,TrackLost,{'reason': 'Lost tracking detection updates'}
1374,45.846,245,TrackCreated,"{'bbox': [np.float32(440.41718), np.float32(597.292), np.float32(565.0241), np.float32(716.4337)]}"
1374,45.846,245,RoleAssigned,{'role': 'Customer'}
1377,45.946,245,TrackLost,{'reason': 'Lost tracking detection updates'}
1380,46.046,245,TrackRecovered,{'reason': 'Track re-associated'}
1383,46.146,245,TrackLost,{'reason': 'Lost tracking detection updates'}
1401,46.747,243,ZoneExited,"{'zone': 'Kitchen', 'dwell_seconds': 1.3}"
1401,46.747,243,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
1401,46.747,243,TrackArchived,{'reason': 'Archiving track memory'}
1413,47.147,245,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
1413,47.147,245,TrackArchived,{'reason': 'Archiving track memory'}
1443,48.148,252,TrackCreated,"{'bbox': [np.float32(458.10364), np.float32(603.1188), np.float32(544.4176), np.float32(681.7103)]}"
1443,48.148,252,RoleAssigned,{'role': 'Customer'}
1449,48.348,252,TrackLost,{'reason': 'Lost tracking detection updates'}
1455,48.549,252,TrackRecovered,{'reason': 'Track re-associated'}
1470,49.049,252,TrackLost,{'reason': 'Lost tracking detection updates'}
1500,50.05,252,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
1500,50.05,252,TrackArchived,{'reason': 'Archiving track memory'}
1542,51.451,259,ZoneEntered,{'zone': 'Dining'}
1542,51.451,259,DiningStarted,{}
1542,51.451,259,TrackCreated,"{'bbox': [np.float32(1009.4963), np.float32(284.09576), np.float32(1099.2068), np.float32(389.39178)]}"
1542,51.451,259,RoleAssigned,{'role': 'Customer'}
1548,51.652,259,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
1551,51.752,259,TrackLost,{'reason': 'Lost tracking detection updates'}
1554,51.852,259,TrackRecovered,{'reason': 'Track re-associated'}
1563,52.152,259,TrackLost,{'reason': 'Lost tracking detection updates'}
1572,52.452,259,TrackRecovered,{'reason': 'Track re-associated'}
1575,52.553,265,ZoneEntered,{'zone': 'Dining'}
1575,52.553,265,DiningStarted,{}
1575,52.553,265,TrackCreated,"{'bbox': [np.float32(1017.90137), np.float32(367.7158), np.float32(1154.1821), np.float32(509.69846)]}"
1575,52.553,265,RoleAssigned,{'role': 'Customer'}
1581,52.753,265,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
1587,52.953,259,TrackLost,{'reason': 'Lost tracking detection updates'}
1596,53.253,259,TrackRecovered,{'reason': 'Track re-associated'}
1599,53.353,259,TrackLost,{'reason': 'Lost tracking detection updates'}
1602,53.453,259,TrackRecovered,{'reason': 'Track re-associated'}
1605,53.553,265,TrackLost,{'reason': 'Lost tracking detection updates'}
1608,53.654,265,TrackRecovered,{'reason': 'Track re-associated'}
1617,53.954,259,TrackLost,{'reason': 'Lost tracking detection updates'}
1620,54.054,259,TrackRecovered,{'reason': 'Track re-associated'}
1641,54.755,265,TrackLost,{'reason': 'Lost tracking detection updates'}
1650,55.055,265,TrackRecovered,{'reason': 'Track re-associated'}
1653,55.155,265,TrackLost,{'reason': 'Lost tracking detection updates'}
1656,55.255,265,TrackRecovered,{'reason': 'Track re-associated'}
1659,55.355,265,TrackLost,{'reason': 'Lost tracking detection updates'}
1674,55.856,275,ZoneEntered,{'zone': 'Dining'}
1674,55.856,275,DiningStarted,{}
1674,55.856,275,TrackCreated,"{'bbox': [np.float32(1066.0934), np.float32(302.2711), np.float32(1143.6084), np.float32(390.39374)]}"
1674,55.856,275,RoleAssigned,{'role': 'Customer'}
1680,56.056,275,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
1683,56.156,265,TrackRecovered,{'reason': 'Track re-associated'}
1686,56.256,265,TrackLost,{'reason': 'Lost tracking detection updates'}
1716,57.257,265,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 4.7}"
1716,57.257,265,DiningFinished,{'dwell': 4.7}
1716,57.257,265,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
1716,57.257,265,TrackArchived,{'reason': 'Archiving track memory'}
1725,57.558,259,TrackLost,{'reason': 'Lost tracking detection updates'}
1743,58.158,259,TrackRecovered,{'reason': 'Track re-associated'}
1746,58.258,275,TrackLost,{'reason': 'Lost tracking detection updates'}
1749,58.358,275,TrackRecovered,{'reason': 'Track re-associated'}
1755,58.559,275,TrackLost,{'reason': 'Lost tracking detection updates'}
1758,58.659,275,TrackRecovered,{'reason': 'Track re-associated'}
1761,58.759,275,TrackLost,{'reason': 'Lost tracking detection updates'}
1764,58.859,259,TrackLost,{'reason': 'Lost tracking detection updates'}
1767,58.959,275,TrackRecovered,{'reason': 'Track re-associated'}
1779,59.359,281,ZoneEntered,{'zone': 'Dining'}
1779,59.359,281,DiningStarted,{}
1779,59.359,281,TrackCreated,"{'bbox': [np.float32(824.624), np.float32(420.56378), np.float32(929.55176), np.float32(542.9304)]}"
1779,59.359,281,RoleAssigned,{'role': 'Customer'}
1785,59.559,281,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
1785,59.559,259,TrackRecovered,{'reason': 'Track re-associated'}
1788,59.66,281,TrackLost,{'reason': 'Lost tracking detection updates'}
1818,60.661,281,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 1.3}"
1818,60.661,281,DiningFinished,{'dwell': 1.3}
1818,60.661,281,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
1818,60.661,281,TrackArchived,{'reason': 'Archiving track memory'}
1818,60.661,275,TrackLost,{'reason': 'Lost tracking detection updates'}
1824,60.861,297,ZoneEntered,{'zone': 'Dining'}
1824,60.861,297,DiningStarted,{}
1824,60.861,297,TrackCreated,"{'bbox': [np.float32(819.01874), np.float32(419.67154), np.float32(919.7345), np.float32(545.97125)]}"
1824,60.861,297,RoleAssigned,{'role': 'Customer'}
1830,61.061,297,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
1842,61.461,299,ZoneEntered,{'zone': 'Dining'}
1842,61.461,299,DiningStarted,{}
1842,61.461,299,TrackCreated,"{'bbox': [np.float32(1174.4418), np.float32(264.08994), np.float32(1219.7917), np.float32(311.55017)]}"
1842,61.461,299,RoleAssigned,{'role': 'Customer'}
1842,61.461,259,TrackLost,{'reason': 'Lost tracking detection updates'}
1845,61.562,275,TrackRecovered,{'reason': 'Track re-associated'}
1848,61.662,299,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
1851,61.762,259,TrackRecovered,{'reason': 'Track re-associated'}
1854,61.862,259,TrackLost,{'reason': 'Lost tracking detection updates'}
1863,62.162,259,TrackRecovered,{'reason': 'Track re-associated'}
1866,62.262,297,TrackLost,{'reason': 'Lost tracking detection updates'}
1869,62.362,297,TrackRecovered,{'reason': 'Track re-associated'}
1869,62.362,259,TrackLost,{'reason': 'Lost tracking detection updates'}
1872,62.462,259,TrackRecovered,{'reason': 'Track re-associated'}
1872,62.462,297,TrackLost,{'reason': 'Lost tracking detection updates'}
1890,63.063,299,TrackLost,{'reason': 'Lost tracking detection updates'}
1893,63.163,299,TrackRecovered,{'reason': 'Track re-associated'}
1893,63.163,259,TrackLost,{'reason': 'Lost tracking detection updates'}
1893,63.163,275,TrackLost,{'reason': 'Lost tracking detection updates'}
1896,63.263,299,TrackLost,{'reason': 'Lost tracking detection updates'}
1902,63.463,297,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 2.6}"
1902,63.463,297,DiningFinished,{'dwell': 2.6}
1902,63.463,297,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
1902,63.463,297,TrackArchived,{'reason': 'Archiving track memory'}
1905,63.563,275,TrackRecovered,{'reason': 'Track re-associated'}
1908,63.664,259,TrackRecovered,{'reason': 'Track re-associated'}
1926,64.264,299,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 2.8}"
1926,64.264,299,DiningFinished,{'dwell': 2.8}
1926,64.264,299,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
1926,64.264,299,TrackArchived,{'reason': 'Archiving track memory'}
1938,64.665,311,ZoneEntered,{'zone': 'Dining'}
1938,64.665,311,DiningStarted,{}
1938,64.665,311,TrackCreated,"{'bbox': [np.float32(998.66846), np.float32(229.1394), np.float32(1063.4468), np.float32(310.9005)]}"
1938,64.665,311,RoleAssigned,{'role': 'Customer'}
1938,64.665,313,ZoneEntered,{'zone': 'Dining'}
1938,64.665,313,DiningStarted,{}
1938,64.665,313,TrackCreated,"{'bbox': [np.float32(488.0296), np.float32(589.39746), np.float32(599.77765), np.float32(716.1101)]}"
1938,64.665,313,RoleAssigned,{'role': 'Customer'}
1944,64.865,311,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
1944,64.865,313,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
1950,65.065,259,TrackLost,{'reason': 'Lost tracking detection updates'}
1953,65.165,259,TrackRecovered,{'reason': 'Track re-associated'}
1974,65.866,313,TrackLost,{'reason': 'Lost tracking detection updates'}
1977,65.966,321,ZoneEntered,{'zone': 'Dining'}
1977,65.966,321,DiningStarted,{}
1977,65.966,321,TrackCreated,"{'bbox': [np.float32(1099.7134), np.float32(225.49025), np.float32(1186.1381), np.float32(320.87878)]}"
1977,65.966,321,RoleAssigned,{'role': 'Customer'}
1977,65.966,313,TrackRecovered,{'reason': 'Track re-associated'}
1983,66.166,321,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
1983,66.166,313,TrackLost,{'reason': 'Lost tracking detection updates'}
1986,66.266,321,TrackLost,{'reason': 'Lost tracking detection updates'}
1989,66.366,321,TrackRecovered,{'reason': 'Track re-associated'}
1995,66.567,321,TrackLost,{'reason': 'Lost tracking detection updates'}
2001,66.767,324,ZoneEntered,{'zone': 'Dining'}
2001,66.767,324,DiningStarted,{}
2001,66.767,324,TrackCreated,"{'bbox': [np.float32(1143.7208), np.float32(227.17258), np.float32(1177.793), np.float32(281.9592)]}"
2001,66.767,324,RoleAssigned,{'role': 'Customer'}
2004,66.867,324,TrackLost,{'reason': 'Lost tracking detection updates'}
2007,66.967,259,TrackLost,{'reason': 'Lost tracking detection updates'}
2010,67.067,321,TrackRecovered,{'reason': 'Track re-associated'}
2010,67.067,311,TrackLost,{'reason': 'Lost tracking detection updates'}
2013,67.167,259,TrackRecovered,{'reason': 'Track re-associated'}
2013,67.167,313,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 2.5}"
2013,67.167,313,DiningFinished,{'dwell': 2.5}
2013,67.167,313,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
2013,67.167,313,TrackArchived,{'reason': 'Archiving track memory'}
2031,67.768,301,ZoneEntered,{'zone': 'Dining'}
2031,67.768,301,DiningStarted,{}
2031,67.768,301,TrackCreated,"{'bbox': [np.float32(1061.6936), np.float32(372.4548), np.float32(1209.6483), np.float32(517.7831)]}"
2031,67.768,301,RoleAssigned,{'role': 'Customer'}
2034,67.868,321,TrackLost,{'reason': 'Lost tracking detection updates'}
2034,67.868,324,ZoneExited,"{'zone': 'Dining', 'dwell_seconds': 1.1}"
2034,67.868,324,DiningFinished,{'dwell': 1.1}
2034,67.868,324,ExitedRestaurant,{'reason': 'Missing for 33 frames'}
2034,67.868,324,TrackArchived,{'reason': 'Archiving track memory'}
2037,67.968,301,TrackConfirmed,{'reason': 'Reached confirmation frame limit'}
2040,68.068,321,TrackRecovered,{'reason': 'Track re-associated'}
2040,68.068,301,TrackLost,{'reason': 'Lost tracking detection updates'}
