frame,timestamp,Entrance,Waiting,Reception,Dining,Kitchen
871,29.06,0,1,0,0,3
872,29.10,0,1,0,0,3
873,29.13,0,1,0,0,3
874,29.16,0,1,0,0,3
875,29.20,0,1,0,0,3
876,29.23,0,1,0,0,3
877,29.26,0,1,0,0,3
878,29.30,0,1,0,0,3
879,29.33,0,0,0,0,3
880,29.36,0,0,0,0,3
881,29.40,0,0,0,0,3
882,29.43,0,0,0,0,3
883,29.46,0,0,0,0,4
884,29.50,0,0,0,0,4
885,29.53,0,0,0,0,3
886,29.56,0,0,0,0,3
887,29.60,0,0,0,0,3
888,29.63,0,0,0,0,2
889,29.66,0,0,0,0,2
890,29.70,0,0,0,0,2
891,29.73,0,0,0,0,3
892,29.76,0,0,0,0,4
893,29.80,0,0,0,0,4
894,29.83,0,0,0,0,3
895,29.86,0,0,0,0,3
896,29.90,0,0,0,0,3
897,29.93,0,0,0,0,3
898,29.96,0,0,0,0,3
899,30.00,0,0,0,0,3
900,30.03,0,0,0,0,3
901,30.06,0,0,0,0,3
902,30.10,0,0,0,0,3
903,30.13,0,0,0,0,4
904,30.16,0,0,0,0,5
905,30.20,0,0,0,0,4
906,30.23,0,0,0,0,5
907,30.26,0,0,0,0,4
908,30.30,0,0,0,0,5
909,30.33,0,0,0,0,6
910,30.36,0,0,0,0,6
911,30.40,0,0,0,0,6
912,30.43,0,0,0,0,6
913,30.46,0,0,0,0,6
914,30.50,0,0,0,0,6
915,30.53,0,0,0,0,6
916,30.56,0,0,0,0,6
917,30.60,0,0,0,0,5
918,30.63,0,0,0,0,3
919,30.66,0,0,0,1,3
920,30.70,0,0,0,1,3
921,30.73,0,0,0,1,4
922,30.76,0,0,0,1,4
923,30.80,0,0,0,1,4
924,30.83,0,0,0,1,4
925,30.86,0,0,0,1,4
926,30.90,0,0,0,1,4
927,30.93,0,0,0,1,4
928,30.96,0,0,0,1,4
929,31.00,0,0,0,1,4
930,31.03,0,1,0,1,4
931,31.06,0,1,0,1,4
932,31.10,0,1,0,1,4
933,31.13,0,1,0,1,4
934,31.16,0,1,0,1,4
935,31.20,0,1,0,1,4
936,31.23,0,2,0,1,4
937,31.26,0,2,0,1,4
938,31.30,0,2,0,1,4
939,31.33,0,1,0,1,5
940,31.36,0,1,0,1,5
941,31.40,0,1,0,1,5
942,31.43,0,0,0,1,5
943,31.46,0,0,0,1,5
944,31.50,0,0,0,1,5
945,31.53,0,1,0,1,4
946,31.56,0,1,0,1,5
947,31.60,0,1,0,1,4
948,31.63,0,1,0,1,4
949,31.66,0,1,0,1,4
950,31.70,0,1,0,1,4
951,31.73,0,1,0,1,4
952,31.77,0,1,0,1,4
953,31.80,0,1,0,1,4
954,31.83,0,1,0,1,4
955,31.87,0,1,0,1,4
956,31.90,0,1,0,1,4
957,31.93,0,1,0,1,4
958,31.97,0,1,0,1,4
959,32.00,0,1,0,1,4
960,32.03,0,1,0,1,4
961,32.07,0,1,0,1,4
962,32.10,0,1,0,1,4
963,32.13,0,1,0,1,4
964,32.17,0,1,0,1,4
965,32.20,0,1,0,1,4
966,32.23,0,1,0,1,4
967,32.27,0,1,0,1,4
968,32.30,0,1,0,1,4
969,32.33,0,1,0,1,4
970,32.37,0,1,0,1,4
971,32.40,0,1,0,1,4
972,32.43,0,1,0,1,4
973,32.47,0,1,0,1,3
974,32.50,0,1,0,1,3
975,32.53,0,1,0,1,3
976,32.57,0,1,0,1,3
977,32.60,0,1,0,1,3
978,32.63,0,1,0,1,3
979,32.67,0,1,0,1,4
980,32.70,0,1,0,1,4
981,32.73,0,1,0,1,4
982,32.77,0,1,0,1,4
983,32.80,0,1,0,1,4
984,32.83,0,1,0,1,4
985,32.87,0,1,0,1,4
986,32.90,0,1,0,1,3
987,32.93,0,1,0,1,3
988,32.97,0,1,0,1,3
989,33.00,0,1,0,1,3
990,33.03,0,1,0,1,3
991,33.07,0,1,0,1,3
992,33.10,0,1,0,1,3
993,33.13,0,1,0,1,3
994,33.17,0,1,0,1,3
995,33.20,0,1,0,1,3
996,33.23,0,1,0,1,3
997,33.27,0,1,0,1,3
998,33.30,0,1,0,1,3
999,33.33,0,1,0,1,3
1000,33.37,0,1,0,1,3
1001,33.40,0,1,0,1,3
1002,33.43,0,1,0,1,3
1003,33.47,0,1,0,1,3
1004,33.50,0,1,0,1,3
1005,33.53,0,1,0,1,3
1006,33.57,0,1,0,1,3
1007,33.60,0,1,0,1,3
1008,33.63,0,1,0,1,3
1009,33.67,0,1,0,1,3
1010,33.70,0,1,0,1,3
1011,33.73,0,1,0,1,3
1012,33.77,0,1,0,1,3
1013,33.80,0,1,0,1,3
1014,33.83,0,1,0,1,3
1015,33.87,0,1,0,1,3
1016,33.90,0,1,0,1,3
1017,33.93,0,1,0,1,3
1018,33.97,0,1,0,1,3
1019,34.00,0,1,0,1,3
1020,34.03,0,1,0,1,3
1021,34.07,0,1,0,1,3
1022,34.10,0,1,0,1,3
1023,34.13,0,1,0,1,3
1024,34.17,0,1,0,1,3
1025,34.20,0,1,0,1,3
1026,34.23,0,1,0,1,3
1027,34.27,0,1,0,1,3
1028,34.30,0,1,0,1,3
1029,34.33,0,1,0,1,3
1030,34.37,0,1,0,1,3
1031,34.40,0,1,0,1,3
1032,34.43,0,1,0,1,3
1033,34.47,0,1,0,1,3
1034,34.50,0,1,0,1,3
1035,34.53,0,1,0,1,3
1036,34.57,0,0,0,1,3
1037,34.60,0,0,0,1,3
1038,34.63,0,0,0,1,3
1039,34.67,0,0,0,1,3
1040,34.70,0,0,0,1,3
1041,34.73,0,0,0,1,3
1042,34.77,0,1,0,1,2
1043,34.80,0,1,0,1,4
1044,34.83,0,1,0,1,4
1045,34.87,0,1,0,1,3
1046,34.90,0,1,0,1,2
1047,34.93,0,1,0,1,2
1048,34.97,0,1,0,1,2
1049,35.00,0,1,0,1,3
1050,35.04,0,1,0,1,3
1051,35.07,0,1,0,1,4
1052,35.10,0,1,0,1,1
1053,35.14,0,1,0,1,1
1054,35.17,0,1,0,1,1
1055,35.20,0,1,0,1,2
1056,35.24,0,1,0,1,2
1057,35.27,0,1,0,1,2
1058,35.30,0,1,0,1,2
1059,35.34,0,1,0,1,2
1060,35.37,0,1,0,1,2
1061,35.40,0,1,0,1,2
1062,35.44,0,1,0,1,2
1063,35.47,0,1,0,1,2
1064,35.50,0,1,0,1,2
1065,35.54,0,1,0,1,2
1066,35.57,0,1,0,1,2
1067,35.60,0,1,0,1,3
1068,35.64,0,1,0,1,3
1069,35.67,0,1,0,1,3
1070,35.70,0,1,0,1,3
1071,35.74,0,1,0,1,3
1072,35.77,0,1,0,1,3
1073,35.80,0,1,0,1,3
1074,35.84,0,1,0,1,3
1075,35.87,0,1,0,1,3
1076,35.90,0,1,0,1,3
1077,35.94,0,1,0,1,3
1078,35.97,0,1,0,1,3
1079,36.00,0,1,0,1,3
1080,36.04,0,1,0,1,3
1081,36.07,0,1,0,1,3
1082,36.10,0,1,0,1,3
1083,36.14,0,1,0,1,3
1084,36.17,0,1,0,1,3
1085,36.20,0,1,0,1,3
1086,36.24,0,1,0,1,3
1087,36.27,0,1,0,1,3
1088,36.30,0,1,0,1,3
1089,36.34,0,1,0,1,3
1090,36.37,0,1,0,1,3
1091,36.40,0,1,0,1,3
1092,36.44,0,1,0,1,3
1093,36.47,0,1,0,1,3
1094,36.50,0,1,0,1,3
1095,36.54,0,1,0,1,3
1096,36.57,0,1,0,1,3
1097,36.60,0,1,0,1,2
1098,36.64,0,1,0,1,2
1099,36.67,0,1,0,1,2
1100,36.70,0,1,0,1,2
1101,36.74,0,1,0,1,1
1102,36.77,0,1,0,1,1
1103,36.80,0,1,0,1,2
1104,36.84,0,1,0,1,2
1105,36.87,0,1,0,1,2
1106,36.90,0,1,0,1,2
1107,36.94,0,1,0,1,2
1108,36.97,0,1,0,1,3
1109,37.00,0,1,0,1,4
1110,37.04,0,1,0,1,4
1111,37.07,0,1,0,1,4
1112,37.10,0,1,0,1,4
1113,37.14,0,1,0,1,4
1114,37.17,0,1,0,1,4
1115,37.20,0,1,0,1,3
1116,37.24,0,1,0,1,4
1117,37.27,0,1,0,1,4
1118,37.30,0,1,0,1,3
1119,37.34,0,1,0,1,3
1120,37.37,0,1,0,1,3
1121,37.40,0,1,0,1,3
1122,37.44,0,1,0,1,3
1123,37.47,0,1,0,1,3
1124,37.50,0,1,0,1,3
1125,37.54,0,1,0,1,3
1126,37.57,0,1,0,1,3
1127,37.60,0,1,0,1,2
1128,37.64,0,1,0,1,2
1129,37.67,0,1,0,1,2
1130,37.70,0,1,0,1,3
1131,37.74,0,1,0,1,4
1132,37.77,0,1,0,1,4
1133,37.80,0,1,0,1,4
1134,37.84,0,1,0,1,4
1135,37.87,0,1,0,1,4
1136,37.90,0,1,0,1,4
1137,37.94,0,1,0,1,3
1138,37.97,0,1,0,1,3
1139,38.00,0,1,0,1,3
1140,38.04,0,1,0,1,3
1141,38.07,0,1,0,1,3
1142,38.10,0,1,0,1,3
1143,38.14,0,1,0,1,3
1144,38.17,0,2,0,1,3
1145,38.20,0,2,0,1,3
1146,38.24,0,2,0,1,3
1147,38.27,0,2,0,1,4
1148,38.30,0,2,0,1,4
1149,38.34,0,2,0,1,3
1150,38.37,0,2,0,1,3
1151,38.41,0,2,0,1,3
1152,38.44,0,2,0,1,3
1153,38.47,0,2,0,1,4
1154,38.51,0,2,0,1,4
1155,38.54,0,2,0,1,2
1156,38.57,0,2,0,1,3
1157,38.61,0,2,0,1,2
1158,38.64,0,2,0,1,2
1159,38.67,0,2,0,1,2
1160,38.71,0,2,0,1,2
1161,38.74,0,0,0,1,2
1162,38.77,0,0,0,1,2
1163,38.81,0,0,0,1,2
1164,38.84,0,0,0,1,2
1165,38.87,0,0,0,1,2
1166,38.91,0,0,0,1,2
1167,38.94,0,0,0,1,2
1168,38.97,0,0,0,1,2
1169,39.01,0,0,0,1,2
1170,39.04,0,0,0,1,2
1171,39.07,0,0,0,1,2
1172,39.11,0,0,0,1,3
1173,39.14,0,1,0,1,2
1174,39.17,0,1,0,1,2
1175,39.21,0,1,0,1,2
1176,39.24,0,1,0,1,2
1177,39.27,0,1,0,1,2
1178,39.31,0,1,0,1,2
1179,39.34,0,0,0,1,2
1180,39.37,0,0,0,1,2
1181,39.41,0,0,0,1,2
1182,39.44,0,1,0,1,3
1183,39.47,0,1,0,1,3
1184,39.51,0,1,0,1,3
1185,39.54,0,1,0,1,3
1186,39.57,0,1,0,1,3
1187,39.61,0,1,0,1,3
1188,39.64,0,1,0,1,3
1189,39.67,0,1,0,1,2
1190,39.71,0,1,0,1,2
1191,39.74,0,1,0,1,2
1192,39.77,0,1,0,1,2
1193,39.81,0,1,0,1,2
1194,39.84,0,1,0,1,3
1195,39.87,0,1,0,1,3
1196,39.91,0,1,0,1,3
1197,39.94,0,0,0,1,3
1198,39.97,0,0,0,1,3
1199,40.01,0,0,0,1,3
1200,40.04,0,0,0,1,3
1201,40.07,0,0,0,1,3
1202,40.11,0,0,0,1,3
1203,40.14,0,0,0,1,3
1204,40.17,0,1,0,1,3
1205,40.21,0,0,0,1,3
1206,40.24,0,1,0,1,4
1207,40.27,0,1,0,1,4
1208,40.31,0,1,0,1,4
1209,40.34,0,1,0,1,4
1210,40.37,0,1,0,1,4
1211,40.41,0,1,0,1,4
1212,40.44,0,1,0,1,4
1213,40.47,0,1,0,1,4
1214,40.51,0,1,0,1,4
1215,40.54,0,1,0,1,3
1216,40.57,0,1,0,1,3
1217,40.61,0,1,0,1,2
1218,40.64,0,1,0,1,3
1219,40.67,0,1,0,1,3
1220,40.71,0,1,0,1,3
1221,40.74,0,1,0,1,3
1222,40.77,0,1,0,1,3
1223,40.81,0,1,0,1,3
1224,40.84,0,1,0,1,3
1225,40.87,0,1,0,1,3
1226,40.91,0,1,0,1,4
1227,40.94,0,1,0,1,4
1228,40.97,0,1,0,1,2
1229,41.01,0,1,0,1,3
1230,41.04,0,1,0,1,3
1231,41.07,0,1,0,1,3
1232,41.11,0,1,0,1,4
1233,41.14,0,2,0,1,4
1234,41.17,0,2,0,1,4
1235,41.21,0,2,0,1,3
1236,41.24,0,2,0,1,3
1237,41.27,0,2,0,1,3
1238,41.31,0,2,0,1,3
1239,41.34,0,2,0,1,3
1240,41.37,0,1,0,1,2
1241,41.41,0,1,0,1,2
1242,41.44,0,1,0,1,2
1243,41.47,0,1,0,1,3
1244,41.51,0,1,0,1,3
1245,41.54,0,1,0,1,3
1246,41.57,0,2,0,1,3
1247,41.61,0,2,0,1,2
1248,41.64,0,2,0,1,2
1249,41.67,0,1,0,1,2
1250,41.71,0,1,0,1,2
1251,41.74,0,1,0,1,2
1252,41.78,0,1,0,1,2
1253,41.81,0,1,0,1,2
1254,41.84,0,1,0,1,2
1255,41.88,0,1,0,1,2
1256,41.91,0,1,0,1,2
1257,41.94,0,1,0,1,1
1258,41.98,0,1,0,1,1
1259,42.01,0,1,0,1,1
1260,42.04,0,1,0,1,1
1261,42.08,0,1,0,1,2
1262,42.11,0,1,0,1,2
1263,42.14,0,1,0,1,2
1264,42.18,0,1,0,1,2
1265,42.21,0,1,0,1,3
1266,42.24,0,1,0,1,3
1267,42.28,0,1,0,1,3
1268,42.31,0,1,0,1,3
1269,42.34,0,1,0,1,3
1270,42.38,0,1,0,1,3
1271,42.41,0,1,0,1,3
1272,42.44,0,1,0,1,3
1273,42.48,0,1,0,1,2
1274,42.51,0,1,0,1,2
1275,42.54,0,1,0,1,2
1276,42.58,0,1,0,1,4
1277,42.61,0,1,0,1,4
1278,42.64,0,1,0,1,4
1279,42.68,0,1,0,1,4
1280,42.71,0,1,0,1,4
1281,42.74,0,1,0,1,5
1282,42.78,0,1,0,1,4
1283,42.81,0,1,0,1,4
1284,42.84,0,1,0,1,4
1285,42.88,0,1,0,1,5
1286,42.91,0,1,0,1,6
1287,42.94,0,1,0,1,6
1288,42.98,0,2,0,1,5
1289,43.01,0,2,0,1,5
1290,43.04,0,2,0,1,5
1291,43.08,0,2,0,1,5
1292,43.11,0,2,0,1,5
1293,43.14,0,2,0,1,5
1294,43.18,0,1,0,1,6
1295,43.21,0,1,0,1,6
1296,43.24,0,1,0,1,6
1297,43.28,0,1,0,1,6
1298,43.31,0,1,0,1,6
1299,43.34,0,1,0,1,6
1300,43.38,0,1,0,1,5
1301,43.41,0,1,0,1,5
1302,43.44,0,1,0,1,5
1303,43.48,0,0,0,1,4
1304,43.51,0,0,0,1,4
1305,43.54,0,0,0,1,4
1306,43.58,0,0,0,1,4
1307,43.61,0,0,0,1,4
1308,43.64,0,0,0,1,4
1309,43.68,0,0,0,1,4
1310,43.71,0,0,0,1,5
1311,43.74,0,0,0,1,3
1312,43.78,0,0,0,1,3
1313,43.81,0,0,0,1,3
1314,43.84,0,0,0,1,3
1315,43.88,0,0,0,1,3
1316,43.91,0,0,0,1,3
1317,43.94,0,0,0,1,3
1318,43.98,0,0,0,1,3
1319,44.01,0,0,0,1,3
1320,44.04,0,0,0,1,3
1321,44.08,0,0,0,1,3
1322,44.11,0,0,0,1,3
1323,44.14,0,1,0,1,3
1324,44.18,0,1,0,1,3
1325,44.21,0,1,0,1,3
1326,44.24,0,1,0,1,3
1327,44.28,0,1,0,1,3
1328,44.31,0,1,0,1,3
1329,44.34,0,1,0,1,3
1330,44.38,0,1,0,1,3
1331,44.41,0,1,0,1,3
1332,44.44,0,1,0,1,3
1333,44.48,0,1,0,1,3
1334,44.51,0,0,0,1,3
1335,44.54,0,1,0,1,3
1336,44.58,0,1,0,1,3
1337,44.61,0,0,0,1,3
1338,44.64,0,0,0,1,3
1339,44.68,0,0,0,1,3
1340,44.71,0,0,0,1,3
1341,44.74,0,0,0,1,3
1342,44.78,0,0,0,1,3
1343,44.81,0,1,0,1,3
1344,44.84,0,0,0,1,3
1345,44.88,0,0,0,1,3
1346,44.91,0,1,0,1,4
1347,44.94,0,1,0,1,3
1348,44.98,0,1,0,1,3
1349,45.01,0,1,0,1,3
1350,45.05,0,1,0,1,3
1351,45.08,0,1,0,1,3
1352,45.11,0,1,0,1,4
1353,45.15,0,1,0,1,4
1354,45.18,0,1,0,1,4
1355,45.21,0,2,0,1,4
1356,45.25,0,2,0,1,4
1357,45.28,0,2,0,1,4
1358,45.31,0,2,0,1,4
1359,45.35,0,2,0,1,4
1360,45.38,0,2,0,1,4
1361,45.41,0,2,0,1,4
1362,45.45,0,2,0,1,4
1363,45.48,0,2,0,1,4
1364,45.51,0,1,0,1,4
1365,45.55,0,1,0,1,4
1366,45.58,0,1,0,1,4
1367,45.61,0,1,0,1,3
1368,45.65,0,1,0,1,3
1369,45.68,0,1,0,1,3
1370,45.71,0,0,0,0,3
1371,45.75,0,0,0,1,4
1372,45.78,0,0,0,1,4
1373,45.81,0,0,0,1,3
1374,45.85,0,0,0,1,4
1375,45.88,0,1,0,0,3
1376,45.91,0,0,0,1,3
1377,45.95,0,0,0,1,3
1378,45.98,0,0,0,1,3
1379,46.01,0,0,0,0,4
1380,46.05,0,0,0,1,4
1381,46.08,0,0,0,1,4
1382,46.11,0,0,0,1,4
1383,46.15,0,1,0,1,3
1384,46.18,0,1,0,1,3
1385,46.21,0,1,0,0,2
1386,46.25,0,1,0,0,2
1387,46.28,0,1,0,0,2
1388,46.31,0,1,0,1,2
1389,46.35,0,1,0,1,2
1390,46.38,0,1,0,1,2
1391,46.41,0,1,0,1,2
1392,46.45,0,1,0,1,2
1393,46.48,0,1,0,1,2
1394,46.51,0,1,0,1,2
1395,46.55,0,1,0,1,3
1396,46.58,0,1,0,1,3
1397,46.61,0,1,0,1,3
1398,46.65,0,1,0,1,3
1399,46.68,0,1,0,1,3
1400,46.71,0,1,0,1,3
1401,46.75,0,1,0,1,3
1402,46.78,0,1,0,1,3
1403,46.81,0,1,0,1,3
1404,46.85,0,1,0,1,3
1405,46.88,0,1,0,1,4
1406,46.91,0,1,0,1,4
1407,46.95,0,1,0,1,4
1408,46.98,0,1,0,1,3
1409,47.01,0,1,0,1,4
1410,47.05,0,1,0,2,2
1411,47.08,0,1,0,2,2
1412,47.11,0,1,0,3,2
1413,47.15,0,1,0,1,2
1414,47.18,0,1,0,1,2
1415,47.21,0,1,0,1,2
1416,47.25,0,1,0,1,2
1417,47.28,0,1,0,1,3
1418,47.31,0,1,0,1,3
1419,47.35,0,1,0,1,2
1420,47.38,0,1,0,1,2
1421,47.41,0,1,0,1,2
1422,47.45,0,1,0,1,2
1423,47.48,0,1,0,1,3
1424,47.51,0,1,0,1,3
1425,47.55,0,1,0,1,2
1426,47.58,0,1,0,1,2
1427,47.61,0,1,0,1,3
1428,47.65,0,1,0,1,2
1429,47.68,0,1,0,1,2
1430,47.71,0,1,0,1,2
1431,47.75,0,1,0,1,1
1432,47.78,0,1,0,2,1
1433,47.81,0,1,0,2,1
1434,47.85,0,1,0,2,2
1435,47.88,0,1,0,2,2
1436,47.91,0,1,0,2,2
1437,47.95,0,1,0,2,2
1438,47.98,0,1,0,2,2
1439,48.01,0,1,0,2,2
1440,48.05,0,1,0,2,3
1441,48.08,0,0,0,2,1
1442,48.11,0,0,0,2,2
1443,48.15,0,0,0,2,1
1444,48.18,0,0,0,2,1
1445,48.21,0,0,0,2,1
1446,48.25,0,0,0,2,0
1447,48.28,0,1,0,2,0
1448,48.31,0,1,0,2,0
1449,48.35,0,1,0,1,0
1450,48.38,0,1,0,2,0
1451,48.42,0,0,0,2,0
1452,48.45,0,0,0,1,3
1453,48.48,0,0,0,1,3
1454,48.52,0,0,0,1,3
1455,48.55,0,0,0,2,2
1456,48.58,0,0,0,2,2
1457,48.62,0,0,0,2,2
1458,48.65,0,0,0,2,3
1459,48.68,0,1,0,2,3
1460,48.72,0,1,0,2,3
1461,48.75,0,1,0,2,2
1462,48.78,0,1,0,2,2
1463,48.82,0,1,0,2,3
1464,48.85,0,1,0,2,2
1465,48.88,0,1,0,2,2
1466,48.92,0,1,0,2,2
1467,48.95,0,1,0,2,2
1468,48.98,0,1,0,2,2
1469,49.02,0,1,0,2,2
1470,49.05,0,1,0,1,2
1471,49.08,0,1,0,1,2
1472,49.12,0,1,0,1,2
1473,49.15,0,1,0,1,2
1474,49.18,0,1,0,1,2
1475,49.22,0,1,0,1,2
1476,49.25,0,1,0,1,2
1477,49.28,0,1,0,1,2
1478,49.32,0,1,0,1,2
1479,49.35,0,1,0,1,2
1480,49.38,0,1,0,1,2
1481,49.42,0,1,0,1,2
1482,49.45,0,1,0,1,2
1483,49.48,0,1,0,1,2
1484,49.52,0,1,0,1,2
1485,49.55,0,1,0,1,2
1486,49.58,0,1,0,1,2
1487,49.62,0,1,0,1,2
1488,49.65,0,1,0,1,2
1489,49.68,0,1,0,1,2
1490,49.72,0,1,0,1,2
1491,49.75,0,1,0,1,2
1492,49.78,0,1,0,1,2
1493,49.82,0,1,0,1,3
1494,49.85,0,1,0,1,3
1495,49.88,0,1,0,1,3
1496,49.92,0,1,0,1,3
1497,49.95,0,1,0,1,3
1498,49.98,0,1,0,1,3
1499,50.02,0,0,0,1,3
1500,50.05,0,0,0,1,3
1501,50.08,0,0,0,1,2
1502,50.12,0,0,0,1,2
1503,50.15,0,1,0,1,1
1504,50.18,0,1,0,1,2
1505,50.22,0,1,0,1,2
1506,50.25,0,1,0,1,2
1507,50.28,0,1,0,1,1
1508,50.32,0,1,0,1,1
1509,50.35,0,1,0,1,1
1510,50.38,0,1,0,1,1
1511,50.42,0,1,0,1,1
1512,50.45,0,1,0,1,1
1513,50.48,0,1,0,1,1
1514,50.52,0,1,0,1,1
1515,50.55,0,1,0,1,1
1516,50.58,0,1,0,1,1
1517,50.62,0,1,0,1,1
1518,50.65,0,1,0,1,1
1519,50.68,0,1,0,1,1
1520,50.72,0,1,0,1,1
1521,50.75,0,1,0,1,1
1522,50.78,0,1,0,1,1
1523,50.82,0,1,0,1,1
1524,50.85,0,1,0,1,2
1525,50.88,0,1,0,1,2
1526,50.92,0,1,0,1,2
1527,50.95,0,1,0,1,2
1528,50.98,0,1,0,1,2
1529,51.02,0,1,0,1,2
1530,51.05,0,1,0,1,2
1531,51.08,0,1,0,1,2
1532,51.12,0,1,0,1,3
1533,51.15,0,1,0,1,3
1534,51.18,0,1,0,1,4
1535,51.22,0,1,0,1,4
1536,51.25,0,1,0,1,4
1537,51.28,0,1,0,1,4
1538,51.32,0,1,0,1,4
1539,51.35,0,1,0,1,4
1540,51.38,0,1,0,1,4
1541,51.42,0,1,0,1,4
1542,51.45,0,1,0,1,4
1543,51.48,0,1,0,1,3
1544,51.52,0,1,0,1,3
1545,51.55,0,1,0,1,3
1546,51.58,0,1,0,1,3
1547,51.62,0,1,0,1,3
1548,51.65,0,1,0,1,3
1549,51.68,0,1,0,1,3
1550,51.72,0,1,0,1,3
1551,51.75,0,1,0,1,3
1552,51.79,0,1,0,1,4
1553,51.82,0,1,0,1,4
1554,51.85,0,1,0,1,4
1555,51.89,0,1,0,1,4
1556,51.92,0,1,0,1,4
1557,51.95,0,1,0,1,4
1558,51.99,0,1,0,1,5
1559,52.02,0,1,0,1,3
1560,52.05,0,1,0,1,3
1561,52.09,0,1,0,1,3
1562,52.12,0,1,0,1,3
1563,52.15,0,1,0,1,2
1564,52.19,0,1,0,1,2
1565,52.22,0,1,0,1,2
1566,52.25,0,1,0,1,2
1567,52.29,0,1,0,1,2
1568,52.32,0,1,0,1,2
1569,52.35,0,1,0,1,2
1570,52.39,0,1,0,1,2
1571,52.42,0,1,0,1,3
1572,52.45,0,1,0,1,4
1573,52.49,0,1,0,1,4
1574,52.52,0,1,0,1,2
1575,52.55,0,1,0,2,3
1576,52.59,0,1,0,2,3
1577,52.62,0,1,0,2,3
1578,52.65,0,1,0,2,3
1579,52.69,0,1,0,2,3
1580,52.72,0,1,0,1,3
1581,52.75,0,1,0,1,3
1582,52.79,0,1,0,1,3
1583,52.82,0,1,0,1,3
1584,52.85,0,1,0,1,3
1585,52.89,0,1,0,1,3
1586,52.92,0,1,0,1,2
1587,52.95,0,1,0,1,3
1588,52.99,0,1,0,1,3
1589,53.02,0,1,0,1,3
1590,53.05,0,1,0,1,3
1591,53.09,0,1,0,1,3
1592,53.12,0,1,0,1,3
1593,53.15,0,1,0,1,3
1594,53.19,0,1,0,1,3
1595,53.22,0,1,0,1,4
1596,53.25,0,1,0,1,4
1597,53.29,0,1,0,1,4
1598,53.32,0,1,0,1,3
1599,53.35,0,1,0,1,3
1600,53.39,0,1,0,1,3
1601,53.42,0,1,0,1,3
1602,53.45,0,1,0,1,3
1603,53.49,0,1,0,1,3
1604,53.52,0,1,0,1,3
1605,53.55,0,1,0,1,3
1606,53.59,0,1,0,1,3
1607,53.62,0,1,0,1,4
1608,53.65,0,1,0,1,4
1609,53.69,0,1,0,1,4
1610,53.72,0,1,0,1,4
1611,53.75,0,1,0,1,4
1612,53.79,0,1,0,1,4
1613,53.82,0,1,0,1,4
1614,53.85,0,1,0,1,4
1615,53.89,0,1,0,1,4
1616,53.92,0,1,0,1,3
1617,53.95,0,1,0,1,3
1618,53.99,0,1,0,1,3
1619,54.02,0,1,0,1,4
1620,54.05,0,1,0,1,4
1621,54.09,0,1,0,1,4
1622,54.12,0,1,0,1,3
1623,54.15,0,1,0,1,4
1624,54.19,0,1,0,1,4
1625,54.22,0,1,0,1,4
1626,54.25,0,1,0,1,4
1627,54.29,0,1,0,1,4
1628,54.32,0,1,0,1,4
1629,54.35,0,1,0,1,4
1630,54.39,0,1,0,1,4
1631,54.42,0,1,0,1,4
1632,54.45,0,1,0,1,4
1633,54.49,0,1,0,1,4
1634,54.52,0,1,0,1,4
1635,54.55,0,1,0,1,4
1636,54.59,0,1,0,1,4
1637,54.62,0,1,0,1,4
1638,54.65,0,1,0,1,4
1639,54.69,0,1,0,1,4
1640,54.72,0,1,0,1,3
1641,54.75,0,1,0,1,3
1642,54.79,0,1,0,1,3
1643,54.82,0,1,0,1,4
1644,54.85,0,1,0,1,3
1645,54.89,0,1,0,1,3
1646,54.92,0,1,0,1,4
1647,54.95,0,1,0,1,3
1648,54.99,0,1,0,1,3
1649,55.02,0,1,0,1,4
1650,55.05,0,1,0,1,4
1651,55.09,0,1,0,1,4
1652,55.12,0,1,0,1,4
1653,55.16,0,1,0,1,3
1654,55.19,0,1,0,1,3
1655,55.22,0,1,0,1,4
1656,55.26,0,1,0,1,4
1657,55.29,0,1,0,1,4
1658,55.32,0,1,0,1,3
1659,55.36,0,1,0,1,3
1660,55.39,0,1,0,1,3
1661,55.42,0,1,0,1,3
1662,55.46,0,1,0,1,3
1663,55.49,0,1,0,1,3
1664,55.52,0,1,0,1,3
1665,55.56,0,1,0,1,3
1666,55.59,0,1,0,1,3
1667,55.62,0,1,0,1,3
1668,55.66,0,1,0,1,3
1669,55.69,0,1,0,1,3
1670,55.72,0,1,0,1,3
1671,55.76,0,1,0,1,3
1672,55.79,0,1,0,1,3
1673,55.82,0,1,0,1,3
1674,55.86,0,1,0,1,3
1675,55.89,0,1,0,1,3
1676,55.92,0,1,0,1,3
1677,55.96,0,1,0,1,3
1678,55.99,0,1,0,1,3
1679,56.02,0,1,0,1,3
1680,56.06,0,1,0,1,3
1681,56.09,0,1,0,1,3
1682,56.12,0,1,0,1,3
1683,56.16,0,1,0,1,4
1684,56.19,0,1,0,1,5
1685,56.22,0,1,0,1,5
1686,56.26,0,1,0,1,3
1687,56.29,0,1,0,1,3
1688,56.32,0,1,0,1,3
1689,56.36,0,1,0,1,2
1690,56.39,0,1,0,1,2
1691,56.42,0,1,0,1,2
1692,56.46,0,1,0,1,2
1693,56.49,0,1,0,1,2
1694,56.52,0,1,0,1,3
1695,56.56,0,1,0,1,2
1696,56.59,0,1,0,1,2
1697,56.62,0,1,0,1,2
1698,56.66,0,1,0,1,2
1699,56.69,0,1,0,1,2
